ENSG_id	LFC	gene_symbol
ENSG00000163558	-0.14773546	PRKCI
ENSG00000177971	-0.14772522	IMP3
ENSG00000057252	-0.147682234	SOAT1
ENSG00000042493	-0.147660916	CAPG
ENSG00000103061	-0.147625902	SLC7A6OS
ENSG00000176623	-0.147514704	RMDN1
ENSG00000118412	-0.147510533	CASP8AP2
ENSG00000138801	-0.147348053	PAPSS1
ENSG00000149564	-0.147307166	ESAM
ENSG00000176853	-0.147255545	FAM91A1
ENSG00000163939	-0.147155237	PBRM1
ENSG00000105810	-0.14714416	CDK6
ENSG00000272482	-0.147142057	RP11-474O21.5
ENSG00000130508	-0.14707345	PXDN
ENSG00000224914	-0.14691336	LINC00863
ENSG00000269386	-0.146824554	RAB11B-AS1
ENSG00000119844	-0.146803384	AFTPH
ENSG00000110057	-0.146788347	UNC93B1
ENSG00000129422	-0.146568405	MTUS1
ENSG00000198406	-0.146548789	BZW1P2
ENSG00000158161	-0.146501413	EYA3
ENSG00000061794	-0.146374807	MRPS35
ENSG00000066279	-0.146334565	ASPM
ENSG00000143643	-0.146323455	TTC13
ENSG00000225791	-0.146187036	TRAM2-AS1
ENSG00000166002	-0.146137736	SMCO4
ENSG00000072518	-0.146097625	MARK2
ENSG00000188938	-0.146054186	FAM120AOS
ENSG00000153064	-0.145999572	BANK1
ENSG00000125868	-0.145850031	DSTN
ENSG00000126756	-0.145800012	UXT
ENSG00000163633	-0.14571563	C4orf36
ENSG00000196449	-0.145500955	YRDC
ENSG00000174748	-0.145458016	RPL15
ENSG00000273081	-0.145388292	RP4-813F11.4
ENSG00000148090	-0.145344497	AUH
ENSG00000138161	-0.145331006	CUZD1
ENSG00000073060	-0.145330962	SCARB1
ENSG00000204947	-0.145265983	ZNF425
ENSG00000130779	-0.145191674	CLIP1
ENSG00000156976	-0.145098528	EIF4A2
ENSG00000071994	-0.144961243	PDCD2
ENSG00000119414	-0.144782179	PPP6C
ENSG00000134318	-0.144691733	ROCK2
ENSG00000100196	-0.144674651	KDELR3
ENSG00000163466	-0.144514107	ARPC2
ENSG00000135999	-0.144504281	EPC2
ENSG00000231607	-0.144373938	DLEU2
ENSG00000127022	-0.144255176	CANX
ENSG00000078114	-0.144193418	NEBL
ENSG00000147649	-0.144171634	MTDH
ENSG00000134982	-0.143984075	APC
ENSG00000140406	-0.14390179	MESDC1
ENSG00000177595	-0.143785371	PIDD
ENSG00000176624	-0.143762436	MEX3C
ENSG00000168575	-0.143703476	SLC20A2
ENSG00000225137	-0.143701171	DYNC1I2P1
ENSG00000172586	-0.143612333	CHCHD1
ENSG00000110321	-0.143593309	EIF4G2
ENSG00000203993	-0.143569408	C9orf37
ENSG00000180817	-0.143476651	PPA1
ENSG00000169047	-0.14343216	IRS1
ENSG00000178691	-0.143318616	SUZ12
ENSG00000213523	-0.143297694	SRA1
ENSG00000257839	-0.143066883	RP11-290L1.2
ENSG00000178982	-0.143049107	EIF3K
ENSG00000149269	-0.142946285	PAK1
ENSG00000101189	-0.142912543	MRGBP
ENSG00000159086	-0.142551775	PAXBP1
ENSG00000115561	-0.142540175	CHMP3
ENSG00000100403	-0.1425355	ZC3H7B
ENSG00000241061	-0.142464258	RPL5P1
ENSG00000222489	-0.142418401	SNORA79
ENSG00000142156	-0.142311478	COL6A1
ENSG00000176890	-0.142246776	TYMS
ENSG00000182481	-0.142197057	KPNA2
ENSG00000156172	-0.142187379	C8orf37
ENSG00000034533	-0.142182167	ASTE1
ENSG00000182512	-0.141984489	GLRX5
ENSG00000137876	-0.141925959	RSL24D1
ENSG00000113648	-0.14176166	H2AFY
ENSG00000164054	-0.141705055	SHISA5
ENSG00000234602	-0.141607634	MCIDAS
ENSG00000130707	-0.141572836	ASS1
ENSG00000166326	-0.141496665	TRIM44
ENSG00000100478	-0.141373048	AP4S1
ENSG00000136866	-0.14123077	ZFP37
ENSG00000167105	-0.141200827	TMEM92
ENSG00000164096	-0.141087824	C4orf3
ENSG00000102317	-0.141079376	RBM3
ENSG00000004864	-0.140959648	SLC25A13
ENSG00000073464	-0.140873934	CLCN4
ENSG00000188827	-0.140735917	SLX4
ENSG00000168275	-0.140657738	COA6
ENSG00000146072	-0.140574446	TNFRSF21
ENSG00000106993	-0.140470744	CDC37L1
ENSG00000160588	-0.14039398	MPZL3
ENSG00000077097	-0.140373126	TOP2B
ENSG00000119403	-0.140216078	PHF19
ENSG00000063660	-0.140092579	GPC1
ENSG00000215301	-0.140069695	DDX3X
ENSG00000136861	-0.139938821	CDK5RAP2
ENSG00000196646	-0.139899063	ZNF136
ENSG00000162595	-0.139756271	DIRAS3
ENSG00000116863	-0.139750634	ADPRHL2
ENSG00000198898	-0.139737799	CAPZA2
ENSG00000108651	-0.139736205	UTP6
ENSG00000248008	-0.139723991	DYNLL1-AS1
ENSG00000185009	-0.139553514	AP3M1
ENSG00000131143	-0.139491127	COX4I1
ENSG00000133193	-0.139471451	FAM104A
ENSG00000100281	-0.13942259	HMGXB4
ENSG00000137821	-0.138951176	LRRC49
ENSG00000205531	-0.13885944	NAP1L4
ENSG00000100412	-0.1386727	ACO2
ENSG00000130956	-0.138665709	HABP4
ENSG00000130725	-0.138646492	UBE2M
ENSG00000126581	-0.138646229	BECN1
ENSG00000110880	-0.138634511	CORO1C
ENSG00000168116	-0.13860814	KIAA1586
ENSG00000131148	-0.138560655	EMC8
ENSG00000180425	-0.138547544	C11orf71
ENSG00000087111	-0.138336577	PIGS
ENSG00000129460	-0.13818963	NGDN
ENSG00000148572	-0.138058606	NRBF2
ENSG00000130559	-0.138046504	CAMSAP1
ENSG00000182944	-0.137919547	EWSR1
ENSG00000100490	-0.137874279	CDKL1
ENSG00000173320	-0.137730591	STOX2
ENSG00000165072	-0.137694171	MAMDC2
ENSG00000128165	-0.137681767	ADM2
ENSG00000135404	-0.137614666	CD63
ENSG00000149532	-0.137457647	CPSF7
ENSG00000171766	-0.137284769	GATM
ENSG00000065057	-0.137181425	NTHL1
ENSG00000027075	-0.13717527	PRKCH
ENSG00000172731	-0.137087324	LRRC20
ENSG00000144369	-0.136989626	FAM171B
ENSG00000241258	-0.136975553	CRCP
ENSG00000132912	-0.136951373	DCTN4
ENSG00000132613	-0.136876118	MTSS1L
ENSG00000186193	-0.136855378	SAPCD2
ENSG00000218891	-0.136786182	ZNF579
ENSG00000168092	-0.136744587	PAFAH1B2
ENSG00000151304	-0.136740763	SRFBP1
ENSG00000116478	-0.13673737	HDAC1
ENSG00000104047	-0.136641808	DTWD1
ENSG00000163812	-0.136359868	ZDHHC3
ENSG00000138867	-0.136311374	GUCD1
ENSG00000181852	-0.136301153	RNF41
ENSG00000173905	-0.136201123	GOLIM4
ENSG00000171365	-0.136165497	CLCN5
ENSG00000060688	-0.136131616	SNRNP40
ENSG00000125962	-0.136121158	ARMCX5
ENSG00000144026	-0.135960244	ZNF514
ENSG00000198231	-0.135721204	DDX42
ENSG00000157181	-0.135636172	C1orf27
ENSG00000167220	-0.135621103	HDHD2
ENSG00000005156	-0.135563846	LIG3
ENSG00000125166	-0.135501506	GOT2
ENSG00000175606	-0.135483539	TMEM70
ENSG00000198576	-0.135400197	ARC
ENSG00000178980	-0.135263717	SEPW1
ENSG00000099364	-0.135263021	FBXL19
ENSG00000166348	-0.135162802	USP54
ENSG00000005206	-0.135156909	SPPL2B
ENSG00000166979	-0.135129399	EVA1C
ENSG00000197635	-0.134998602	DPP4
ENSG00000100418	-0.134716383	DESI1
ENSG00000159256	-0.134708871	MORC3
ENSG00000069345	-0.134685923	DNAJA2
ENSG00000078369	-0.134650442	GNB1
ENSG00000152684	-0.134639876	PELO
ENSG00000185305	-0.134396468	ARL15
ENSG00000177105	-0.13436391	RHOG
ENSG00000257183	-0.13432941	RP11-274M17.3
ENSG00000135392	-0.134310082	DNAJC14
ENSG00000099282	-0.134233878	TSPAN15
ENSG00000141577	-0.134227574	AZI1
ENSG00000122783	-0.134227223	C7orf49
ENSG00000188042	-0.134135265	ARL4C
ENSG00000231120	-0.133894508	BTF3P10
ENSG00000120992	-0.13377993	LYPLA1
ENSG00000144746	-0.133760199	ARL6IP5
ENSG00000136848	-0.133736623	DAB2IP
ENSG00000108654	-0.133536698	DDX5
ENSG00000182771	-0.133457734	GRID1
ENSG00000256546	-0.133322617	AC156455.1
ENSG00000136238	-0.133238418	RAC1
ENSG00000178028	-0.133236727	DMAP1
ENSG00000214535	-0.133215492	RPS15AP1
ENSG00000171307	-0.133192665	ZDHHC16
ENSG00000169241	-0.133160845	SLC50A1
ENSG00000147475	-0.133062074	ERLIN2
ENSG00000133114	-0.13300747	GPALPP1
ENSG00000079805	-0.132998175	DNM2
ENSG00000158966	-0.132869234	CACHD1
ENSG00000154102	-0.132745932	C16orf74
ENSG00000159069	-0.132721213	FBXW5
ENSG00000033050	-0.132664986	ABCF2
ENSG00000115457	-0.132270554	IGFBP2
ENSG00000172361	-0.132254195	CCDC11
ENSG00000161671	-0.132187805	EMC10
ENSG00000124523	-0.132131043	SIRT5
ENSG00000130305	-0.132003619	NSUN5
ENSG00000118985	-0.13182877	ELL2
ENSG00000164683	-0.131730043	HEY1
ENSG00000266066	-0.131679747	POLRMTP1
ENSG00000139324	-0.131631348	TMTC3
ENSG00000197696	-0.131371674	NMB
ENSG00000101181	-0.131286663	MTG2
ENSG00000136636	-0.131274425	KCTD3
ENSG00000083223	-0.131045233	ZCCHC6
ENSG00000231416	-0.131030478	RP11-422P24.9
ENSG00000198836	-0.130916841	OPA1
ENSG00000164405	-0.130908662	UQCRQ
ENSG00000164209	-0.130882285	SLC25A46
ENSG00000130332	-0.130879096	LSM7
ENSG00000112983	-0.130849305	BRD8
ENSG00000090316	-0.130761287	MAEA
ENSG00000164808	-0.130571863	SPIDR
ENSG00000168291	-0.130559772	PDHB
ENSG00000243302	-0.130411338	RP11-274B21.2
ENSG00000204147	-0.130408848	ASAH2B
ENSG00000182718	-0.130407844	ANXA2
ENSG00000105438	-0.130376966	KDELR1
ENSG00000083454	-0.130359417	P2RX5
ENSG00000115289	-0.130264886	PCGF1
ENSG00000132640	-0.130111956	BTBD3
ENSG00000076928	-0.129981471	ARHGEF1
ENSG00000182287	-0.129808848	AP1S2
ENSG00000164024	-0.129803609	METAP1
ENSG00000133895	-0.129775138	MEN1
ENSG00000237424	-0.129771722	FOXD2-AS1
ENSG00000010292	-0.129757383	NCAPD2
ENSG00000105325	-0.129652956	FZR1
ENSG00000198951	-0.12961417	NAGA
ENSG00000260000	-0.129606231	RP3-467N11.1
ENSG00000160688	-0.12953463	FLAD1
ENSG00000109787	-0.129512314	KLF3
ENSG00000237676	-0.129430081	RPL30P4
ENSG00000082641	-0.129335552	NFE2L1
ENSG00000255857	-0.129324131	PXN-AS1
ENSG00000167779	-0.129283589	IGFBP6
ENSG00000255135	-0.129077072	RP11-111M22.3
ENSG00000112576	-0.129047814	CCND3
ENSG00000219545	-0.12881394	RPA3-AS1
ENSG00000166452	-0.128800029	AKIP1
ENSG00000125901	-0.12874553	MRPS26
ENSG00000205352	-0.128737319	PRR13
ENSG00000159720	-0.128733303	ATP6V0D1
ENSG00000197448	-0.12872165	GSTK1
ENSG00000205336	-0.128698371	GPR56
ENSG00000124275	-0.128616756	MTRR
ENSG00000268061	-0.128589878	NAPA-AS1
ENSG00000067955	-0.128541022	CBFB
ENSG00000115216	-0.128536755	NRBP1
ENSG00000080189	-0.128483155	SLC35C2
ENSG00000131467	-0.12844767	PSME3
ENSG00000102870	-0.128393367	ZNF629
ENSG00000250938	-0.128383957	RP11-679C8.2
ENSG00000142173	-0.128360111	COL6A2
ENSG00000149792	-0.12834992	MRPL49
ENSG00000232442	-0.128347398	CTD-3184A7.4
ENSG00000057294	-0.128208789	PKP2
ENSG00000218069	-0.128079383	RSL24D1P1
ENSG00000100219	-0.12806658	XBP1
ENSG00000106682	-0.128024949	EIF4H
ENSG00000145241	-0.127982049	CENPC
ENSG00000094880	-0.127834509	CDC23
ENSG00000163681	-0.127821528	SLMAP
ENSG00000103316	-0.127771118	CRYM
ENSG00000137700	-0.127568573	SLC37A4
ENSG00000173726	-0.127497083	TOMM20
ENSG00000116983	-0.127303422	HPCAL4
ENSG00000110536	-0.127166544	PTPMT1
ENSG00000100296	-0.127145081	THOC5
ENSG00000136448	-0.127130926	NMT1
ENSG00000145675	-0.127078706	PIK3R1
ENSG00000153574	-0.127061238	RPIA
ENSG00000069011	-0.12703293	PITX1
ENSG00000114383	-0.127022314	TUSC2
ENSG00000104427	-0.126836541	ZC2HC1A
ENSG00000180376	-0.126708598	CCDC66
ENSG00000248113	-0.126694806	RP11-791G16.4
ENSG00000082146	-0.126558811	STRADB
ENSG00000001036	-0.126540026	FUCA2
ENSG00000127314	-0.126314815	RAP1B
ENSG00000253173	-0.125937962	RP11-152C15.1
ENSG00000145041	-0.125737158	VPRBP
ENSG00000264364	-0.125621577	DYNLL2
ENSG00000167815	-0.125617882	PRDX2
ENSG00000127184	-0.125580597	COX7C
ENSG00000064313	-0.125512901	TAF2
ENSG00000179950	-0.125420043	PUF60
ENSG00000240135	-0.12531683	PSMD12P
ENSG00000101447	-0.125248402	FAM83D
ENSG00000124459	-0.125123262	ZNF45
ENSG00000182986	-0.125018756	ZNF320
ENSG00000185187	-0.124989958	SIGIRR
ENSG00000129472	-0.124894724	RAB2B
ENSG00000119723	-0.124743927	COQ6
ENSG00000197530	-0.124697051	MIB2
ENSG00000168894	-0.124680571	RNF181
ENSG00000128191	-0.124580795	DGCR8
ENSG00000007866	-0.124512062	TEAD3
ENSG00000126870	-0.124487788	WDR60
ENSG00000205937	-0.124392885	RNPS1
ENSG00000120254	-0.124249813	MTHFD1L
ENSG00000242259	-0.124234988	C22orf39
ENSG00000100600	-0.124025302	LGMN
ENSG00000066651	-0.123995973	TRMT11
ENSG00000221867	-0.123990243	MAGEA3
ENSG00000005249	-0.123942026	PRKAR2B
ENSG00000221909	-0.123878741	FAM200A
ENSG00000144120	-0.123876892	TMEM177
ENSG00000163866	-0.12374688	SMIM12
ENSG00000118197	-0.123661876	DDX59
ENSG00000138594	-0.123515468	TMOD3
ENSG00000122376	-0.123313676	FAM35A
ENSG00000124702	-0.123300757	KLHDC3
ENSG00000110841	-0.123287592	PPFIBP1
ENSG00000108406	-0.123274029	DHX40
ENSG00000116212	-0.123227239	LRRC42
ENSG00000142528	-0.123152282	ZNF473
ENSG00000079459	-0.123127129	FDFT1
ENSG00000139985	-0.123112949	ADAM21
ENSG00000149798	-0.123051291	CDC42EP2
ENSG00000158796	-0.123029634	DEDD
ENSG00000272695	-0.122810594	GAS6-AS2
ENSG00000085719	-0.122791086	CPNE3
ENSG00000237842	-0.122773166	RP11-110J1.2
ENSG00000145194	-0.122766132	ECE2
ENSG00000203668	-0.12268639	CHML
ENSG00000095564	-0.122650269	BTAF1
ENSG00000099622	-0.122569781	CIRBP
ENSG00000167136	-0.122542721	ENDOG
ENSG00000166579	-0.122506755	NDEL1
ENSG00000119041	-0.122481292	GTF3C3
ENSG00000173156	-0.12237684	RHOD
ENSG00000117523	-0.122280293	PRRC2C
ENSG00000240849	-0.122276326	TMEM189
ENSG00000125354	-0.122191655	6-Sep
ENSG00000263412	-0.122166209	RP5-890E16.2
ENSG00000167840	-0.122107056	ZNF232
ENSG00000121579	-0.121802174	NAA50
ENSG00000233594	-0.1216792	BTF3P5
ENSG00000154380	-0.121596964	ENAH
ENSG00000018510	-0.121449633	AGPS
ENSG00000169710	-0.121425454	FASN
ENSG00000111229	-0.121410966	ARPC3
ENSG00000138814	-0.121353954	PPP3CA
ENSG00000118961	-0.121150496	C2orf43
ENSG00000133195	-0.121034133	SLC39A11
ENSG00000143878	-0.120783483	RHOB
ENSG00000159128	-0.12071464	IFNGR2
ENSG00000198648	-0.120695923	STK39
ENSG00000212719	-0.120467287	C17orf51
ENSG00000233280	-0.120427828	CRYBG3
ENSG00000267575	-0.120410921	CTC-459F4.3
ENSG00000115866	-0.120343739	DARS
ENSG00000069712	-0.120318067	KIAA1107
ENSG00000101040	-0.120305595	ZMYND8
ENSG00000169446	-0.120193959	MMGT1
ENSG00000130518	-0.120149821	KIAA1683
ENSG00000135940	-0.120145372	COX5B
ENSG00000261366	-0.119929521	MANEA-AS1
ENSG00000088256	-0.119904084	GNA11
ENSG00000129911	-0.119885795	KLF16
ENSG00000058600	-0.119864984	POLR3E
ENSG00000123892	-0.119847066	RAB38
ENSG00000164975	-0.119810516	SNAPC3
ENSG00000188612	-0.119799553	SUMO2
ENSG00000169032	-0.119793235	MAP2K1
ENSG00000166200	-0.119777853	COPS2
ENSG00000127328	-0.119768783	RAB3IP
ENSG00000202515	-0.119628378	VTRNA1-3
ENSG00000171604	-0.119530801	CXXC5
ENSG00000149084	-0.119477288	HSD17B12
ENSG00000118705	-0.119464882	RPN2
ENSG00000058063	-0.11944697	ATP11B
ENSG00000179361	-0.119444176	ARID3B
ENSG00000107130	-0.119409682	NCS1
ENSG00000054611	-0.119303357	TBC1D22A
ENSG00000185133	-0.119278958	INPP5J
ENSG00000104320	-0.119078425	NBN
ENSG00000104714	-0.1190541	ERICH1
ENSG00000166133	-0.119029475	RPUSD2
ENSG00000151692	-0.118901287	RNF144A
ENSG00000125734	-0.118862257	GPR108
ENSG00000167766	-0.118729474	ZNF83
ENSG00000122406	-0.118702194	RPL5
ENSG00000056558	-0.118620571	TRAF1
ENSG00000120756	-0.118620266	PLS1
ENSG00000272994	-0.118613472	RP11-332H14.2
ENSG00000143344	-0.118533673	RGL1
ENSG00000090581	-0.118510205	GNPTG
ENSG00000152894	-0.118447575	PTPRK
ENSG00000112208	-0.118405681	BAG2
ENSG00000218426	-0.118272739	RP11-475C16.1
ENSG00000084072	-0.118097298	PPIE
ENSG00000136937	-0.118094049	NCBP1
ENSG00000087301	-0.118086072	TXNDC16
ENSG00000011376	-0.118042314	LARS2
ENSG00000162585	-0.118008474	C1orf86
ENSG00000137871	-0.117970294	ZNF280D
ENSG00000197562	-0.117864073	RAB40C
ENSG00000165271	-0.117568494	NOL6
ENSG00000028839	-0.117563585	TBPL1
ENSG00000131475	-0.117469483	VPS25
ENSG00000166897	-0.117336354	ELFN2
ENSG00000127990	-0.117281437	SGCE
ENSG00000134463	-0.117270382	ECHDC3
ENSG00000023445	-0.117178296	BIRC3
ENSG00000067715	-0.117098452	SYT1
ENSG00000163961	-0.117010242	RNF168
ENSG00000172889	-0.116733691	EGFL7
ENSG00000197586	-0.11669288	ENTPD6
ENSG00000114062	-0.116642624	UBE3A
ENSG00000256073	-0.116639889	C21orf119
ENSG00000127914	-0.116630672	AKAP9
ENSG00000042753	-0.116491596	AP2S1
ENSG00000164291	-0.116278294	ARSK
ENSG00000185522	-0.116076853	C11orf35
ENSG00000157911	-0.115993218	PEX10
ENSG00000143333	-0.115954815	RGS16
ENSG00000168778	-0.115952454	TCTN2
ENSG00000155097	-0.115917691	ATP6V1C1
ENSG00000140374	-0.115890269	ETFA
ENSG00000175470	-0.115886003	PPP2R2D
ENSG00000178053	-0.1157814	MLF1
ENSG00000212493	-0.115680865	SNORD19
ENSG00000118200	-0.11553199	CAMSAP2
ENSG00000272686	-0.115484397	RP11-390E23.6
ENSG00000136261	-0.115472313	BZW2
ENSG00000213326	-0.115413577	RPS7P11
ENSG00000122729	-0.115363026	ACO1
ENSG00000063978	-0.115284415	RNF4
ENSG00000137364	-0.115181339	TPMT
ENSG00000163481	-0.114950246	RNF25
ENSG00000023608	-0.114893536	SNAPC1
ENSG00000011478	-0.114878076	QPCTL
ENSG00000187079	-0.114826674	TEAD1
ENSG00000172466	-0.114811858	ZNF24
ENSG00000178913	-0.11477883	TAF7
ENSG00000099194	-0.114550406	SCD
ENSG00000182208	-0.114513833	MOB2
ENSG00000259051	-0.114509596	HNRNPUP1
ENSG00000174951	-0.114503041	FUT1
ENSG00000152147	-0.114076548	GEMIN6
ENSG00000235587	-0.114030267	GAPDHP65
ENSG00000092068	-0.11397223	SLC7A8
ENSG00000182319	-0.113966121	SGK223
ENSG00000111364	-0.113909061	DDX55
ENSG00000135127	-0.113901499	CCDC64
ENSG00000164053	-0.113838552	ATRIP
ENSG00000198814	-0.113806808	GK
ENSG00000164949	-0.11357637	GEM
ENSG00000198355	-0.113465419	PIM3
ENSG00000225470	-0.113301535	JPX
ENSG00000113763	-0.113255142	UNC5A
ENSG00000101850	-0.113176752	GPR143
ENSG00000134709	-0.112970385	HOOK1
ENSG00000177192	-0.112859223	PUS1
ENSG00000119514	-0.112857734	GALNT12
ENSG00000198478	-0.11252248	SH3BGRL2
ENSG00000140612	-0.112501773	SEC11A
ENSG00000108854	-0.112426698	SMURF2
ENSG00000005700	-0.112401502	IBTK
ENSG00000169607	-0.112390223	CKAP2L
ENSG00000169764	-0.112337839	UGP2
ENSG00000184164	-0.112057985	CRELD2
ENSG00000070087	-0.112043256	PFN2
ENSG00000259901	-0.112010942	RP5-991G20.4
ENSG00000110871	-0.111828078	COQ5
ENSG00000232559	-0.111745214	GS1-124K5.12
ENSG00000145715	-0.111733433	RASA1
ENSG00000184319	-0.111570876	RPL23AP82
ENSG00000156469	-0.111526057	MTERFD1
ENSG00000151292	-0.111353084	CSNK1G3
ENSG00000128989	-0.111227798	ARPP19
ENSG00000111664	-0.111053079	GNB3
ENSG00000132382	-0.110949251	MYBBP1A
ENSG00000153904	-0.110814879	DDAH1
ENSG00000258890	-0.110682137	CEP95
ENSG00000239407	-0.11051598	LL0XNC01-237H1.2
ENSG00000088876	-0.110478065	ZNF343
ENSG00000150867	-0.110476321	PIP4K2A
ENSG00000145882	-0.110457799	PCYOX1L
ENSG00000144840	-0.11045566	RABL3
ENSG00000119927	-0.110135359	GPAM
ENSG00000112365	-0.109961244	ZBTB24
ENSG00000198176	-0.109938372	TFDP1
ENSG00000196205	-0.109902842	EEF1A1P5
ENSG00000126749	-0.109899203	EMG1
ENSG00000023902	-0.109888856	PLEKHO1
ENSG00000196684	-0.109877627	HSH2D
ENSG00000185825	-0.109796748	BCAP31
ENSG00000175707	-0.10972987	C1orf172
ENSG00000101188	-0.109552043	NTSR1
ENSG00000141499	-0.109532042	WRAP53
ENSG00000006451	-0.109516774	RALA
ENSG00000150977	-0.109305139	RILPL2
ENSG00000154832	-0.109298418	CXXC1
ENSG00000148057	-0.109270466	IDNK
ENSG00000179148	-0.109187238	ALOXE3
ENSG00000168434	-0.109187042	COG7
ENSG00000198435	-0.109175019	NRARP
ENSG00000054282	-0.109172035	SDCCAG8
ENSG00000178660	-0.109116275	ARMC10P1
ENSG00000152082	-0.109094531	MZT2B
ENSG00000141560	-0.109070924	FN3KRP
ENSG00000229305	-0.108919682	RP11-431K24.2
ENSG00000181513	-0.108916128	ACBD4
ENSG00000177479	-0.108813822	ARIH2
ENSG00000085721	-0.108631634	RRN3
ENSG00000132376	-0.108620511	INPP5K
ENSG00000165675	-0.108473264	ENOX2
ENSG00000146376	-0.108333485	ARHGAP18
ENSG00000166153	-0.108300671	DEPDC4
ENSG00000148158	-0.108294503	SNX30
ENSG00000138459	-0.108211254	SLC35A5
ENSG00000261770	-0.108139392	CTC-459F4.1
ENSG00000198912	-0.108007185	C1orf174
ENSG00000089685	-0.107883104	BIRC5
ENSG00000032389	-0.107465761	TSSC1
ENSG00000092094	-0.107403941	OSGEP
ENSG00000138018	-0.107290883	EPT1
ENSG00000164535	-0.10713451	DAGLB
ENSG00000157593	-0.107061897	SLC35B2
ENSG00000103126	-0.106828451	AXIN1
ENSG00000130164	-0.106613209	LDLR
ENSG00000205643	-0.106548089	CDPF1
ENSG00000134294	-0.106283395	SLC38A2
ENSG00000141446	-0.10619589	ESCO1
ENSG00000131871	-0.106115227	VIMP
ENSG00000074964	-0.106052519	ARHGEF10L
ENSG00000114107	-0.106008473	CEP70
ENSG00000102543	-0.10586884	CDADC1
ENSG00000188643	-0.105709847	S100A16
ENSG00000115368	-0.105667314	WDR75
ENSG00000124831	-0.105626025	LRRFIP1
ENSG00000244045	-0.105603082	TMEM199
ENSG00000105176	-0.105564624	URI1
ENSG00000101346	-0.105546617	POFUT1
ENSG00000261437	-0.10550416	RP11-22C11.2
ENSG00000124214	-0.105420299	STAU1
ENSG00000120149	-0.105388745	MSX2
ENSG00000104341	-0.105310475	LAPTM4B
ENSG00000174231	-0.105283918	PRPF8
ENSG00000126351	-0.10523024	THRA
ENSG00000034693	-0.105211889	PEX3
ENSG00000188313	-0.105084361	PLSCR1
ENSG00000176171	-0.105038225	BNIP3
ENSG00000174013	-0.105026755	FBXO45
ENSG00000164093	-0.104983641	PITX2
ENSG00000198055	-0.10491943	GRK6
ENSG00000132561	-0.104871779	MATN2
ENSG00000100522	-0.10483951	GNPNAT1
ENSG00000164077	-0.10481738	MON1A
ENSG00000076382	-0.104787778	SPAG5
ENSG00000197170	-0.104746404	PSMD12
ENSG00000187555	-0.104720909	USP7
ENSG00000146223	-0.104684344	RPL7L1
ENSG00000114861	-0.104585469	FOXP1
ENSG00000126775	-0.104554844	ATG14
ENSG00000062650	-0.10452337	WAPAL
ENSG00000166128	-0.104365283	RAB8B
ENSG00000223959	-0.104365249	AFG3L1P
ENSG00000237190	-0.104153363	CDKN2AIPNL
ENSG00000160447	-0.104125441	PKN3
ENSG00000100425	-0.10410277	BRD1
ENSG00000100207	-0.10406359	TCF20
ENSG00000161547	-0.103760131	SRSF2
ENSG00000107020	-0.103705544	PLGRKT
ENSG00000164219	-0.103549177	PGGT1B
ENSG00000136830	-0.103523913	FAM129B
ENSG00000171517	-0.103475842	LPAR3
ENSG00000255561	-0.103333892	FDXACB1
ENSG00000170846	-0.103157548	AC093323.3
ENSG00000175029	-0.103151054	CTBP2
ENSG00000113360	-0.103119071	DROSHA
ENSG00000113575	-0.103113456	PPP2CA
ENSG00000156500	-0.102997371	FAM122C
ENSG00000085511	-0.102886613	MAP3K4
ENSG00000156990	-0.102879469	RPUSD3
ENSG00000168453	-0.102757694	HR
ENSG00000224550	-0.102617207	RP11-270C12.3
ENSG00000249395	-0.102613597	CASC9
ENSG00000169255	-0.102582849	B3GALNT1
ENSG00000133678	-0.102442014	TMEM254
ENSG00000140534	-0.102430072	TICRR
ENSG00000115282	-0.102270634	TTC31
ENSG00000123612	-0.102232285	ACVR1C
ENSG00000120697	-0.102208626	ALG5
ENSG00000160190	-0.102155448	SLC37A1
ENSG00000029153	-0.102117153	ARNTL2
ENSG00000165660	-0.102018239	FAM175B
ENSG00000145536	-0.101905114	ADAMTS16
ENSG00000121653	-0.101901197	MAPK8IP1
ENSG00000171204	-0.101862177	TMEM126B
ENSG00000134690	-0.101762312	CDCA8
ENSG00000185896	-0.101760914	LAMP1
ENSG00000149485	-0.101743679	FADS1
ENSG00000129757	-0.101613601	CDKN1C
ENSG00000185664	-0.101495457	PMEL
ENSG00000140395	-0.101462565	WDR61
ENSG00000168661	-0.101372332	ZNF30
ENSG00000221955	-0.101325012	SLC12A8
ENSG00000047932	-0.101311855	GOPC
ENSG00000139116	-0.101283204	KIF21A
ENSG00000214264	-0.101265505	RP11-356J5.5
ENSG00000080031	-0.101178505	PTPRH
ENSG00000112874	-0.101170856	NUDT12
ENSG00000047365	-0.101115721	ARAP2
ENSG00000042445	-0.1010865	RETSAT
ENSG00000115641	-0.100963824	FHL2
ENSG00000092036	-0.100922647	HAUS4
ENSG00000101017	-0.100833245	CD40
ENSG00000063176	-0.100803486	SPHK2
ENSG00000164465	-0.100802386	DCBLD1
ENSG00000066455	-0.100792884	GOLGA5
ENSG00000165512	-0.100703361	ZNF22
ENSG00000109107	-0.100680173	ALDOC
ENSG00000171202	-0.100642314	TMEM126A
ENSG00000183255	-0.100471912	PTTG1IP
ENSG00000136193	-0.100342	SCRN1
ENSG00000114742	-0.100286212	WDR48
ENSG00000077458	-0.100144644	FAM76B
